用户ID,用户所在地,年龄,性别,权益
CUST_493280,嘉模堂区,7,女,会员
CUST_919673,忻州市,35,男,普通
CUST_538413,基隆市,11,女,会员
CUST_670405,新竹市,49,女,会员
CUST_216039,宿迁市,23,女,会员
CUST_945514,甘孜藏族自治州,29,男,普通
CUST_290087,鄂州市,49,男,普通
CUST_446395,琼海市,42,男,普通
CUST_672025,宁波市,34,女,普通
CUST_513161,随州市,46,男,会员
CUST_263958,甘南藏族自治州,32,男,会员
CUST_800218,绥化市,36,女,普通
CUST_343206,江津区,38,女,普通
CUST_856849,山南市,36,男,会员
CUST_831713,屯门区,38,女,普通
CUST_325396,丰台区,54,男,普通
CUST_939581,鹰潭市,45,女,会员
CUST_605348,未知,33,女,会员
CUST_287402,松原市,53,女,会员
CUST_619154,楚雄彝族自治州,53,女,普通
CUST_390134,廊坊市,42,女,会员
CUST_515722,抚顺市,46,男,会员
CUST_293361,黑河市,31,男,普通
CUST_134586,眉山市,49,男,普通
CUST_342213,安顺市,48,男,会员
CUST_784392,阿坝藏族羌族自治州,30,男,普通
CUST_175407,屯门区,43,男,会员
CUST_432418,中卫市,24,女,普通
CUST_855420,安康市,35,男,普通
CUST_706074,奉贤区,42,女,会员
CUST_657967,湘西土家族苗族自治州,47,男,会员
CUST_325262,大堂区,46,男,会员
CUST_767120,葫芦岛市,25,女,普通
CUST_885375,玉树藏族自治州,37,男,会员
CUST_149842,苏州市,48,男,会员
CUST_172148,阿里地区,43,女,普通
CUST_182338,泰安市,32,男,普通
CUST_415622,遵义市,51,女,普通
CUST_993792,宿迁市,57,男,普通
CUST_674993,乌鲁木齐市,39,男,会员
CUST_715310,东莞市,44,男,会员
CUST_916376,黄浦区,55,女,普通
CUST_731888,巴音郭楞蒙古自治州,39,男,普通
CUST_832965,葫芦岛市,54,男,会员
CUST_472034,琼中黎族苗族自治县,19,男,会员
CUST_898703,漯河市,36,女,会员
CUST_480577,石嘴山市,52,女,会员
CUST_275012,武威市,46,男,会员
CUST_200305,白银市,42,男,会员
CUST_863338,衡阳市,34,女,会员
CUST_138686,德州市,28,女,普通
CUST_559011,乌鲁木齐市,51,女,普通
CUST_330233,未知,37,男,会员
CUST_113866,嘉定区,49,女,会员
CUST_355681,塔城地区,25,女,会员
CUST_545182,大理白族自治州,24,女,会员
CUST_435604,七台河市,33,女,普通
CUST_878477,潼南区,43,男,会员
CUST_380772,汕头市,46,男,普通
CUST_253459,黄南藏族自治州,54,女,普通
CUST_244388,黄石市,33,男,普通
CUST_208273,枣庄市,49,女,会员
CUST_216897,圣方济各堂区,36,女,会员
CUST_921710,嘉峪关市,57,男,会员
CUST_883179,望德堂区,38,女,普通
CUST_670483,新乡市,28,女,会员
CUST_357112,濮阳市,51,男,会员
CUST_984217,岳阳市,25,男,会员
CUST_385251,未知,39,女,普通
CUST_935120,亳州市,43,男,普通
CUST_449132,铁岭市,36,男,会员
CUST_267896,海东市,26,男,会员
CUST_882842,嘉模堂区,24,男,普通
CUST_916405,金华市,37,男,普通
CUST_804701,黑河市,23,男,会员
CUST_911269,克拉玛依市,44,男,普通
CUST_517490,九龙城区,41,男,普通
CUST_409788,百色市,37,男,普通
CUST_181231,宝坻区,38,男,会员
CUST_627218,通州区,55,男,会员
CUST_821581,厦门市,59,女,会员
CUST_331571,铜川市,53,男,普通
CUST_947849,长沙市,31,女,普通
CUST_233889,西宁市,44,男,会员
CUST_759889,咸宁市,39,女,普通
CUST_626799,嘉模堂区,46,女,普通
CUST_596133,衡阳市,22,女,会员
CUST_621306,宜春市,44,女,普通
CUST_462225,鄂州市,36,男,会员
CUST_645465,日照市,29,女,普通
CUST_137475,大渡口区,44,男,会员
CUST_391428,黔东南苗族侗族自治州,31,女,会员
CUST_313311,新余市,33,男,普通
CUST_120337,阳江市,39,女,普通
CUST_285127,怒江傈僳族自治州,37,女,普通
CUST_834167,张掖市,39,男,普通
CUST_820214,东营市,46,女,会员
CUST_869013,北碚区,45,男,会员
CUST_622650,山南市,59,女,普通
CUST_698845,荆门市,44,女,会员
CUST_200218,台州市,46,女,会员
CUST_801030,恩施土家族苗族自治州,32,女,普通
CUST_722794,圣方济各堂区,26,男,普通
CUST_324992,陇南市,36,男,会员
CUST_124677,漯河市,46,女,普通
CUST_702947,孝感市,38,女,普通
CUST_654650,南京市,51,男,会员
CUST_918311,曲靖市,45,男,会员
CUST_528260,湘西土家族苗族自治州,29,男,普通
CUST_680649,花地玛堂区,30,男,普通
CUST_569402,哈密市,17,男,会员
CUST_610293,葵青区,36,女,会员
CUST_358360,黄南藏族自治州,37,男,会员
CUST_682245,蚌埠市,44,女,普通
CUST_448817,葫芦岛市,46,男,普通
CUST_797928,枣庄市,37,女,会员
CUST_233607,大渡口区,42,女,会员
CUST_354431,陇南市,31,男,普通
CUST_903290,未知,18,女,会员
CUST_258667,元朗区,45,男,会员
CUST_318512,温州市,47,男,普通
CUST_629743,攀枝花市,46,男,会员
CUST_957384,毕节市,39,女,普通
CUST_988782,临高县,38,女,普通
CUST_178237,恩施土家族苗族自治州,41,女,普通
CUST_768464,儋州市,59,女,会员
CUST_146143,岳阳市,33,女,普通
CUST_680283,未知,47,女,会员
CUST_655860,阜阳市,45,女,会员
CUST_272649,和田市,27,女,会员
CUST_234283,北碚区,52,女,普通
CUST_582778,绵阳市,38,女,会员
CUST_788927,湾仔区,42,女,普通
CUST_713136,未知,50,男,普通
CUST_339540,河西区,37,女,会员
CUST_176293,呼伦贝尔市,48,女,会员
CUST_786364,延安市,36,女,会员
CUST_929473,潼南区,38,男,普通
CUST_693955,牡丹江市,42,男,会员
CUST_313712,三门峡市,25,男,会员
CUST_955329,宝鸡市,38,男,会员
CUST_983273,舟山市,37,男,会员
CUST_588365,文山壮族苗族自治州,45,女,会员
CUST_559558,河北区,35,女,普通
CUST_863123,湘潭市,32,女,普通
CUST_853988,锦州市,38,女,会员
CUST_918426,黔西南布依族苗族自治州,43,男,普通
CUST_815950,邢台市,44,男,会员
CUST_765367,怀化市,25,女,普通
CUST_166876,晋城市,31,男,会员
CUST_752767,新乡市,29,男,会员
CUST_863891,本溪市,38,女,会员
CUST_379774,阳江市,34,女,普通
CUST_765470,圣安多尼堂区,7,男,会员
CUST_603304,柳州市,28,女,普通
CUST_867169,汉中市,68,男,普通
CUST_238477,通州区,45,男,普通
CUST_608937,大理白族自治州,46,女,普通
CUST_769129,曲靖市,50,男,普通
CUST_819429,保定市,20,女,会员
CUST_846664,岳阳市,52,男,普通
CUST_890615,绍兴市,45,男,会员
CUST_389438,西双版纳傣族自治州,55,女,会员
CUST_124227,唐山市,40,男,普通
CUST_429357,琼中黎族苗族自治县,38,男,会员
CUST_799056,路凼填海区,60,男,普通
CUST_174307,惠州市,40,男,会员
CUST_510356,海西蒙古族藏族自治州,38,女,普通
CUST_688846,张家界市,42,女,普通
CUST_578301,长治市,49,男,会员
CUST_400355,长宁区,42,女,普通
CUST_782392,离岛区,34,男,会员
CUST_680352,屯门区,20,女,普通
CUST_768373,呼和浩特市,44,男,会员
CUST_898666,广安市,38,女,普通
CUST_410106,锦州市,36,女,会员
CUST_173075,杭州市,54,男,普通
CUST_321963,湛江市,52,女,会员
CUST_549245,绥化市,54,男,会员
CUST_697107,巴音郭楞蒙古自治州,32,女,普通
CUST_584626,曲靖市,30,男,会员
CUST_846022,北海市,49,男,普通
CUST_529469,湖州市,50,女,会员
CUST_399242,张掖市,47,女,会员
CUST_899422,阿勒泰地区,43,女,普通
CUST_740046,海西蒙古族藏族自治州,51,男,普通
CUST_321705,安顺市,59,女,会员
CUST_390109,油尖旺区,25,男,普通
CUST_879040,鞍山市,41,女,会员
CUST_758918,松江区,26,女,会员
CUST_802560,九龙城区,45,女,普通
CUST_637414,铜仁市,51,男,会员
CUST_567658,松江区,39,男,会员
CUST_889107,岳阳市,20,男,普通
CUST_446762,保亭黎族苗族自治县,44,女,普通
CUST_560474,圣方济各堂区,38,男,会员
CUST_362936,宝坻区,51,男,普通
CUST_169291,丹东市,20,女,会员
CUST_669497,东城区,41,女,会员
CUST_853488,未知,37,男,会员
CUST_807754,常德市,38,男,会员
CUST_179559,呼伦贝尔市,28,女,会员
CUST_237048,保山市,37,男,会员
CUST_891201,潼南区,36,女,会员
CUST_192484,未知,54,男,会员
CUST_491191,离岛区,32,男,普通
CUST_739875,铜川市,45,男,普通
CUST_864955,滁州市,56,女,会员
CUST_915924,金华市,46,男,普通
CUST_563515,南阳市,37,女,会员
CUST_496423,南平市,43,男,会员
CUST_693072,浦东新区,26,女,普通
CUST_444907,黔西南布依族苗族自治州,40,男,普通
CUST_608614,徐汇区,21,男,普通
CUST_727960,宣城市,38,男,普通
CUST_329466,邯郸市,35,女,会员
CUST_936757,琼中黎族苗族自治县,32,男,普通
CUST_829963,临高县,47,女,会员
CUST_866540,大渡口区,32,男,会员
CUST_687605,襄阳市,38,男,普通
CUST_748217,保山市,31,男,会员
CUST_971982,延安市,40,男,普通
CUST_840824,北辰区,39,男,会员
CUST_195058,甘孜藏族自治州,39,女,会员
CUST_298113,黑河市,64,男,会员
CUST_505268,威海市,54,女,普通
CUST_645086,葵青区,26,女,普通
CUST_133745,绥化市,48,男,普通
CUST_321980,巴彦淖尔市,62,男,会员
CUST_794164,南昌市,25,女,普通
CUST_638772,山南市,133,女,普通
CUST_945741,渝北区,39,男,会员
CUST_280441,益阳市,36,男,会员
CUST_729169,延边朝鲜族自治州,34,女,普通
CUST_761458,未知,47,女,普通
CUST_787896,吴忠市,40,男,会员
CUST_475371,锦州市,48,女,会员
CUST_663879,张掖市,30,男,普通
CUST_194696,荆门市,32,女,普通
CUST_434960,十堰市,37,男,会员
CUST_159618,潼南区,39,男,会员
CUST_946482,宜宾市,40,男,会员
CUST_915372,长沙市,36,男,普通
CUST_540622,东丽区,42,女,会员
CUST_691236,陇南市,45,男,普通
CUST_922102,绵阳市,41,男,普通
CUST_161021,天水市,32,女,会员
CUST_501935,津南区,44,男,普通
CUST_722185,鞍山市,38,女,普通
CUST_886546,淄博市,33,男,普通
CUST_367808,克拉玛依市,48,男,会员
CUST_338907,长治市,44,女,会员
CUST_771539,合川区,7,女,会员
CUST_345197,黄石市,37,女,普通
CUST_414851,金华市,30,女,普通
CUST_117205,曲靖市,38,男,会员
CUST_215209,舟山市,45,男,普通
CUST_526418,钦州市,57,男,普通
CUST_663961,温州市,47,男,会员
CUST_972868,青岛市,43,女,会员
CUST_979568,邯郸市,56,女,普通
CUST_559140,鹤壁市,30,男,普通
CUST_973799,万州区,55,女,普通
CUST_199202,大庆市,63,男,会员
CUST_885910,咸阳市,25,女,普通
CUST_333947,运城市,40,女,普通
CUST_276245,长宁区,31,男,会员
CUST_403937,成都市,37,男,会员
CUST_989614,徐州市,37,女,普通
CUST_185268,安庆市,36,男,会员
CUST_806455,海淀区,44,男,普通
CUST_444866,宣城市,29,女,会员
CUST_742529,平谷区,40,女,普通
CUST_998768,乌兰察布市,60,女,会员
CUST_802934,防城港市,46,女,普通
CUST_827812,长春市,34,男,普通
CUST_167540,苏州市,38,男,普通
CUST_707659,宜宾市,40,,普通
CUST_578751,宣城市,46,女,会员
CUST_951590,鄂州市,49,男,会员
CUST_607439,渭南市,59,男,普通
CUST_274204,楚雄彝族自治州,32,女,会员
CUST_796723,鄂尔多斯市,37,男,会员
CUST_954830,九江市,41,女,会员
CUST_654975,甘南藏族自治州,35,女,会员
CUST_870763,蓟州区,33,女,普通
CUST_221177,崇明区,40,男,会员
CUST_148940,海东市,44,男,会员
CUST_246979,临夏回族自治州,31,男,普通
CUST_602959,廊坊市,26,男,普通
CUST_482941,衡阳市,30,男,会员
CUST_982877,怀化市,33,女,会员
CUST_634770,宁德市,32,男,普通
CUST_380686,来宾市,62,男,会员
CUST_127195,屯昌县,28,女,普通
CUST_668981,林芝市,40,男,普通
CUST_162577,黑河市,36,男,普通
CUST_466209,安阳市,23,女,会员
CUST_949911,沧州市,45,女,会员
CUST_634269,防城港市,38,女,会员
CUST_318701,宜宾市,35,男,普通
CUST_999995,万州区,35,男,普通
CUST_828941,宁德市,49,男,普通
CUST_319543,玉林市,35,女,普通
CUST_405619,延安市,40,男,会员
CUST_272915,吉林市,35,男,普通
CUST_319917,商丘市,32,男,会员
CUST_230138,宝山区,37,男,普通
CUST_758613,珠海市,29,男,普通
CUST_374732,海口市,41,女,会员
CUST_675447,密云区,33,女,会员
CUST_421201,濮阳市,42,女,普通
CUST_335296,湛江市,37,男,普通
CUST_981216,白银市,39,女,普通
CUST_676172,伊春市,49,女,会员
CUST_760684,果洛藏族自治州,38,女,普通
CUST_715614,梧州市,36,女,会员
CUST_713207,大兴安岭地区,52,女,会员
CUST_956967,贵阳市,43,女,会员
CUST_339309,辽阳市,52,男,普通
CUST_591071,厦门市,38,男,会员
CUST_789868,江北区,19,女,普通
CUST_641605,吉安市,44,男,普通
CUST_498342,临夏回族自治州,27,女,会员
CUST_252562,深水埗区,52,女,会员
CUST_735473,黄浦区,50,男,普通
CUST_616541,大渡口区,49,女,普通
CUST_895616,基隆市,35,女,普通
CUST_609756,延边朝鲜族自治州,30,男,会员
CUST_446140,怀柔区,50,男,会员
CUST_793304,中山市,49,男,会员
CUST_414022,贺州市,32,男,会员
CUST_800043,文昌市,32,男,普通
CUST_237591,平顶山市,43,女,会员
CUST_779465,石景山区,43,女,普通
CUST_386016,北区,7,男,普通
CUST_466599,铜陵市,49,女,会员
CUST_254327,南充市,45,女,会员
CUST_458348,奉贤区,30,男,普通
CUST_767273,崇左市,45,男,普通
CUST_962127,和田市,22,男,会员
CUST_652137,楚雄彝族自治州,32,女,普通
CUST_643653,江津区,39,女,会员
CUST_993463,金昌市,39,女,会员
CUST_794456,通州区,38,女,普通
CUST_641311,随州市,41,男,会员
CUST_662495,阿勒泰地区,53,男,会员
CUST_686776,郑州市,40,男,普通
CUST_144236,台北市,46,女,普通
CUST_386965,新乡市,29,男,普通
CUST_175512,圣安多尼堂区,41,男,普通
CUST_942032,塔城地区,19,男,普通
CUST_461352,塔城地区,49,女,普通
CUST_750256,六盘水市,39,女,普通
CUST_189072,苏州市,45,女,普通
CUST_786607,南岸区,42,男,会员
CUST_400678,屯门区,25,男,普通
CUST_890271,恩施土家族苗族自治州,34,男,会员
CUST_683988,铜仁市,42,女,会员
CUST_255935,徐汇区,40,女,普通
CUST_157705,河东区,23,男,普通
CUST_512222,铜川市,35,男,会员
CUST_246622,吉林市,24,女,普通
CUST_588514,朝阳市,31,男,普通
CUST_470364,海淀区,40,男,普通
CUST_402279,泉州市,37,男,会员
CUST_747708,青浦区,46,男,普通
CUST_273778,荆州市,25,男,普通
CUST_598472,平谷区,35,女,会员
CUST_592766,乐山市,52,女,会员
CUST_138045,荃湾区,30,女,普通
CUST_133803,龙岩市,39,男,会员
CUST_950070,玉林市,39,男,会员
CUST_399569,赤峰市,56,女,会员
CUST_879445,安顺市,40,男,会员
CUST_890207,圣安多尼堂区,27,男,会员
CUST_375278,西城区,52,女,会员
CUST_941689,金华市,55,女,会员
CUST_936132,通辽市,41,女,会员
CUST_655301,怀柔区,32,男,普通
CUST_795061,天水市,47,女,会员
CUST_945456,崇明区,39,女,普通
CUST_970311,克拉玛依市,45,女,会员
CUST_334377,柳州市,42,女,会员
CUST_625552,綦江区,39,女,会员
CUST_578393,梅州市,45,男,普通
CUST_809466,牡丹江市,18,女,普通
CUST_948273,葵青区,44,女,会员
CUST_317923,和平区,39,女,会员
CUST_347443,深水埗区,49,女,会员
CUST_782260,南阳市,36,女,普通
CUST_215667,株洲市,36,男,普通
CUST_756269,新余市,37,女,会员
CUST_873033,黄山市,50,女,会员
CUST_319477,朝阳市,34,男,会员
CUST_318063,昌江黎族自治县,22,男,普通
CUST_985222,乌兰察布市,32,女,普通
CUST_274508,保定市,46,女,普通
CUST_803329,达州市,24,男,会员
CUST_725241,虹口区,49,男,普通
CUST_982784,深圳市,25,男,会员
CUST_558890,开封市,39,女,会员
CUST_932893,贵阳市,46,女,普通
CUST_480982,湘潭市,38,女,会员
CUST_146502,西宁市,58,男,普通
CUST_472949,唐山市,48,女,普通
CUST_612896,周口市,37,女,会员
CUST_625267,张掖市,36,女,普通
CUST_755197,唐山市,47,女,普通
CUST_734433,黄大仙区,42,男,会员
CUST_255494,阿克苏市,37,男,会员
CUST_462896,渭南市,41,女,会员
CUST_996952,六盘水市,21,男,会员
CUST_493593,文昌市,43,女,普通
CUST_567366,果洛藏族自治州,47,男,普通
CUST_885548,汕头市,28,男,普通
CUST_472189,怀柔区,51,男,普通
CUST_340727,哈密市,31,男,普通
CUST_870211,宝鸡市,34,男,普通
CUST_968647,鸡西市,41,男,普通
CUST_941991,济源市,31,女,普通
CUST_423645,定安县,52,女,会员
CUST_491081,赤峰市,56,男,普通
CUST_938179,焦作市,37,男,普通
CUST_238238,巴音郭楞蒙古自治州,45,女,会员
CUST_100357,清远市,47,女,会员
CUST_984280,黄南藏族自治州,42,女,普通
CUST_376584,包头市,37,男,普通
CUST_929692,哈密市,38,女,会员
CUST_791184,赤峰市,33,男,会员
CUST_313880,九龙坡区,26,男,普通
CUST_286936,韶关市,33,男,普通
CUST_663901,中山市,27,男,普通
CUST_296112,岳阳市,43,男,普通
CUST_886562,阳泉市,133,男,普通
CUST_362053,荆州市,7,女,普通
CUST_686439,怒江傈僳族自治州,50,女,会员
CUST_134760,阿克苏市,25,男,会员
CUST_206290,抚顺市,52,女,普通
CUST_426095,西贡区,35,女,普通
CUST_193735,萍乡市,31,男,普通
CUST_403768,湘西土家族苗族自治州,40,女,会员
CUST_485143,宁德市,28,女,会员
CUST_778696,璧山区,48,男,会员
CUST_773439,嘉义市,36,男,会员
CUST_442162,宜宾市,52,女,会员
CUST_669954,西双版纳傣族自治州,55,女,普通
CUST_132631,攀枝花市,37,男,会员
CUST_864468,未知,44,男,会员
CUST_686690,嘉模堂区,38,男,会员
CUST_327874,巴南区,38,女,普通
