用户ID,总行为次数,浏览商品数,活跃天数,首次行为月份,最后行为月份,平均行为小时,加购_次数,收藏_次数,浏览_次数,购买_次数,购买次数,总消费金额,客单价,购买商品种类数,偏好商品类型,年龄,性别,权益,用户所在地,浏览到收藏转化率,收藏到加购转化率,加购到购买转化率,整体转化率,R_最近购买天数,R_最近购买天数_分,购买次数_分,总消费金额_分,RFM总分,用户分层,年龄段
CUST_869939,113,66,105,1,12,0.0,22,33,43,15,15.0,11766.52,784.4346666666667,15.0,电子产品,50,男,会员,塔城地区,0.7674418604651163,0.6666666666666666,0.6818181818181818,0.3488372093023256,0.0,1,3,4,6,普通用户,40-50
CUST_870105,44,35,44,1,12,0.0,8,11,17,8,8.0,6995.71,874.46375,8.0,健身器材,43,女,普通,通辽市,0.6470588235294118,0.7272727272727273,1.0,0.47058823529411764,31.0,3,1,2,0,沉睡用户,40-50
CUST_870193,80,56,74,1,12,0.0,11,19,39,11,11.0,9041.52,821.9563636363637,11.0,电子产品,36,男,普通,荃湾区,0.48717948717948717,0.5789473684210527,1.0,0.28205128205128205,269.0,5,2,3,0,沉睡用户,30-40
CUST_870211,96,67,86,1,12,0.0,24,25,37,10,10.0,5448.099999999999,544.81,9.0,电子产品,34,男,普通,宝鸡市,0.6756756756756757,0.96,0.4166666666666667,0.2702702702702703,10.0,2,2,1,1,沉睡用户,30-40
CUST_870249,159,95,139,1,12,0.0,28,39,70,22,22.0,16569.09,753.1404545454545,20.0,化妆品,34,,会员,津南区,0.5571428571428572,0.717948717948718,0.7857142857142857,0.3142857142857143,86.0,5,5,5,5,低频用户,30-40
CUST_870383,39,35,37,1,11,0.0,8,11,14,6,6.0,4761.08,793.5133333333333,6.0,化妆品,46,女,普通,绵阳市,0.7857142857142857,0.7272727272727273,0.75,0.42857142857142855,15.0,2,1,1,0,沉睡用户,40-50
CUST_870448,148,80,126,1,12,0.0,34,36,53,25,25.0,15921.85,636.874,24.0,化妆品,31,女,会员,黔东南苗族侗族自治州,0.6792452830188679,0.9444444444444444,0.7352941176470589,0.4716981132075472,13.0,2,5,5,8,普通用户,30-40
CUST_870489,99,64,94,1,12,0.0,24,27,30,18,18.0,14355.960000000001,797.5533333333334,16.0,电子产品,57,男,会员,成都市,0.9,0.8888888888888888,0.75,0.6,7.0,1,4,4,7,普通用户,50-60
CUST_870504,148,76,132,1,12,0.0,24,47,62,15,15.0,9263.02,617.5346666666667,15.0,服装,38,女,会员,东丽区,0.7580645161290323,0.5106382978723404,0.625,0.24193548387096775,30.0,3,3,3,3,低频用户,30-40
CUST_870510,157,89,135,1,12,0.0,41,44,45,27,27.0,20602.88,763.0696296296296,24.0,化妆品,35,女,会员,圣方济各堂区,0.9777777777777777,0.9318181818181818,0.6585365853658537,0.6,18.0,2,5,5,8,普通用户,30-40
CUST_870542,44,40,41,1,12,0.0,10,13,14,7,7.0,3901.9700000000003,557.4242857142857,7.0,汽车配件,47,女,普通,那曲市,0.9285714285714286,0.7692307692307693,0.7,0.5,28.0,3,1,1,-1,沉睡用户,40-50
CUST_870564,125,73,114,1,12,0.0,26,35,44,20,20.0,14976.51,748.8255,18.0,电子产品,26,男,会员,北辰区,0.7954545454545454,0.7428571428571429,0.7692307692307693,0.45454545454545453,40.0,4,5,5,6,普通用户,20-30
CUST_870576,90,56,85,1,12,0.0,15,32,28,15,15.0,12540.88,836.0586666666666,14.0,化妆品,39,女,普通,路凼填海区,1.1428571428571428,0.46875,1.0,0.5357142857142857,23.0,3,3,4,4,低频用户,30-40
CUST_870581,53,42,51,1,12,0.0,10,15,20,8,8.0,6365.08,795.635,8.0,电子产品,51,男,普通,吴忠市,0.75,0.6666666666666666,0.8,0.4,58.0,4,1,2,-1,沉睡用户,50-60
CUST_870587,135,79,123,1,12,0.0,26,44,51,14,14.0,10097.91,721.2792857142857,12.0,汽车配件,32,男,会员,怀化市,0.8627450980392157,0.5909090909090909,0.5384615384615384,0.27450980392156865,8.0,2,3,3,4,低频用户,30-40
CUST_870611,112,71,100,1,12,0.0,25,29,43,15,15.0,11530.98,768.732,14.0,服装,35,女,普通,自贡市,0.6744186046511628,0.8620689655172413,0.6,0.3488372093023256,20.0,2,3,3,4,低频用户,30-40
CUST_870638,155,93,138,1,12,0.0,26,45,61,23,23.0,17659.06,767.7852173913044,21.0,电子产品,40,男,会员,安顺市,0.7377049180327869,0.5777777777777777,0.8846153846153846,0.3770491803278688,15.0,2,5,5,8,普通用户,30-40
CUST_870689,94,62,87,1,12,0.0,17,24,39,14,13.0,8979.1,690.7,13.0,化妆品,34,女,普通,南通市,0.6153846153846154,0.7083333333333334,0.8235294117647058,0.358974358974359,148.0,5,3,3,1,沉睡用户,30-40
CUST_870717,48,37,47,1,12,0.0,10,16,18,4,4.0,2368.5,592.125,4.0,服装,54,女,普通,北海市,0.8888888888888888,0.625,0.4,0.2222222222222222,50.0,4,1,1,-2,沉睡用户,50-60
CUST_870754,90,61,84,1,12,0.0,20,30,26,14,14.0,9684.71,691.765,14.0,运动器材,33,男,普通,郴州市,1.1538461538461537,0.6666666666666666,0.7,0.5384615384615384,3.0,1,3,3,5,低频用户,30-40
CUST_870763,112,66,103,1,12,0.0,26,30,39,17,16.0,11200.11,700.006875,15.0,宠物用品,33,女,普通,蓟州区,0.7692307692307693,0.8666666666666667,0.6538461538461539,0.4358974358974359,15.0,2,4,3,5,低频用户,30-40
CUST_870897,148,82,137,1,12,0.0,27,50,48,23,22.0,14901.55,677.3431818181817,20.0,服装,37,女,会员,蚌埠市,1.0416666666666667,0.54,0.8518518518518519,0.4791666666666667,52.0,4,5,5,6,普通用户,30-40
CUST_870930,50,40,46,1,12,0.0,13,12,16,9,8.0,5716.24,714.53,9.0,食品,52,女,普通,泰安市,0.75,1.0833333333333333,0.6923076923076923,0.5625,22.0,3,1,1,-1,沉睡用户,50-60
CUST_871074,96,62,92,1,12,0.0,23,26,40,7,7.0,5268.2,752.6,7.0,电子产品,29,男,普通,潮州市,0.65,0.8846153846153846,0.30434782608695654,0.175,51.0,4,1,1,-2,沉睡用户,20-30
CUST_871145,158,83,139,1,12,0.0,33,48,52,25,24.0,16116.87,671.53625,21.0,食品,40,女,会员,邢台市,0.9230769230769231,0.6875,0.7575757575757576,0.4807692307692308,6.0,1,5,5,9,活跃用户,30-40
CUST_871207,151,77,137,1,12,0.0,41,34,56,20,19.0,15060.0,792.6315789473684,20.0,化妆品,31,女,会员,泸州市,0.6071428571428571,1.2058823529411764,0.4878048780487805,0.35714285714285715,48.0,4,4,5,5,低频用户,30-40
CUST_871217,45,38,43,1,12,0.0,9,14,14,8,8.0,5641.6900000000005,705.2112500000001,8.0,食品,19,女,普通,廊坊市,1.0,0.6428571428571429,0.8888888888888888,0.5714285714285714,3.0,1,1,1,1,沉睡用户,<20
CUST_871263,160,87,144,1,12,0.0,40,47,56,17,17.0,11379.37,669.3747058823529,16.0,化妆品,30,女,会员,晋城市,0.8392857142857143,0.851063829787234,0.425,0.30357142857142855,8.0,2,4,3,5,低频用户,20-30
CUST_871291,91,62,84,1,12,0.0,24,28,24,15,15.0,12461.51,830.7673333333333,13.0,汽车配件,32,男,普通,广安市,1.1666666666666667,0.8571428571428571,0.625,0.625,80.0,5,3,4,2,沉睡用户,30-40
CUST_871317,125,67,116,1,12,0.0,23,45,43,14,14.0,10366.130000000001,740.4378571428572,13.0,电子产品,40,男,会员,怒江傈僳族自治州,1.0465116279069768,0.5111111111111111,0.6086956521739131,0.32558139534883723,1.0,1,3,3,5,低频用户,30-40
CUST_871322,87,58,81,1,12,0.0,15,22,40,10,10.0,8694.76,869.476,9.0,健身器材,37,男,普通,巴彦淖尔市,0.55,0.6818181818181818,0.6666666666666666,0.25,28.0,3,2,2,1,沉睡用户,30-40
CUST_871329,150,72,131,1,12,0.0,30,45,53,22,22.0,16870.329999999998,766.8331818181817,19.0,化妆品,28,女,会员,德阳市,0.8490566037735849,0.6666666666666666,0.7333333333333333,0.41509433962264153,6.0,1,5,5,9,活跃用户,20-30
CUST_871424,132,79,120,1,12,0.0,26,47,46,13,13.0,9860.85,758.5269230769231,12.0,宠物用品,34,女,会员,晋中市,1.0217391304347827,0.5531914893617021,0.5,0.2826086956521739,9.0,2,3,3,4,低频用户,30-40
CUST_871425,152,85,135,1,12,0.0,37,41,48,26,26.0,20798.52,799.9430769230769,23.0,汽车配件,33,男,会员,海西蒙古族藏族自治州,0.8541666666666666,0.9024390243902439,0.7027027027027027,0.5416666666666666,28.0,3,5,5,7,普通用户,30-40
CUST_871464,146,73,136,1,12,0.0,27,37,57,25,25.0,17270.61,690.8244,22.0,汽车配件,39,男,会员,常州市,0.6491228070175439,0.7297297297297297,0.9259259259259259,0.43859649122807015,31.0,3,5,5,7,普通用户,30-40
CUST_871467,143,76,129,1,12,0.0,34,42,54,13,12.0,8376.56,698.0466666666666,13.0,服装,37,女,会员,果洛藏族自治州,0.7777777777777778,0.8095238095238095,0.38235294117647056,0.24074074074074073,12.0,2,2,2,2,沉睡用户,30-40
CUST_871475,155,86,134,1,12,0.0,34,40,54,27,26.0,21789.32,838.0507692307692,23.0,电子产品,30,男,会员,聊城市,0.7407407407407407,0.85,0.7941176470588235,0.5,26.0,3,5,5,7,普通用户,20-30
CUST_871503,148,75,130,1,12,0.0,36,45,48,19,19.0,16501.74,868.5126315789474,17.0,电子产品,36,男,会员,喀什市,0.9375,0.8,0.5277777777777778,0.3958333333333333,13.0,2,4,5,7,普通用户,30-40
CUST_871526,97,64,93,1,12,0.0,20,26,34,17,17.0,15384.77,904.9864705882353,15.0,汽车配件,29,男,普通,遵义市,0.7647058823529411,0.7692307692307693,0.85,0.5,8.0,2,4,5,7,普通用户,20-30
CUST_871586,49,40,48,1,12,0.0,11,12,17,9,9.0,7598.38,844.2644444444445,9.0,化妆品,15,女,普通,晋城市,0.7058823529411765,0.9166666666666666,0.8181818181818182,0.5294117647058824,11.0,2,2,2,2,沉睡用户,<20
CUST_871590,145,78,130,1,12,0.0,34,38,57,16,16.0,11207.41,700.463125,15.0,汽车配件,33,男,会员,玉溪市,0.6666666666666666,0.8947368421052632,0.47058823529411764,0.2807017543859649,33.0,3,4,3,4,低频用户,30-40
CUST_871640,87,58,82,1,12,0.0,16,29,32,10,10.0,8049.92,804.992,9.0,服装,42,女,会员,淮北市,0.90625,0.5517241379310345,0.625,0.3125,30.0,3,2,2,1,沉睡用户,40-50
CUST_871783,116,69,109,1,12,0.0,20,39,45,12,12.0,8422.35,701.8625000000001,11.0,汽车配件,30,男,普通,海东市,0.8666666666666667,0.5128205128205128,0.6,0.26666666666666666,28.0,3,2,2,1,沉睡用户,20-30
CUST_871826,84,61,80,1,12,0.0,17,23,31,13,13.0,8194.6,630.3538461538462,10.0,服装,46,男,会员,未知,0.7419354838709677,0.7391304347826086,0.7647058823529411,0.41935483870967744,22.0,3,3,2,2,沉睡用户,40-50
CUST_871843,165,86,139,1,12,0.0,39,47,49,30,28.0,24011.72,857.5614285714286,28.0,汽车配件,23,男,会员,襄阳市,0.9591836734693877,0.8297872340425532,0.7692307692307693,0.6122448979591837,103.0,5,5,5,5,低频用户,20-30
CUST_871857,136,80,121,1,12,0.0,28,49,46,13,12.0,9667.36,805.6133333333333,13.0,食品,22,女,会员,运城市,1.065217391304348,0.5714285714285714,0.4642857142857143,0.2826086956521739,147.0,5,2,3,0,沉睡用户,20-30
CUST_871863,127,78,119,1,12,0.0,34,30,42,21,21.0,13375.9,636.947619047619,20.0,服装,27,女,会员,随州市,0.7142857142857143,1.1333333333333333,0.6176470588235294,0.5,72.0,4,5,4,5,低频用户,20-30
CUST_871945,104,67,95,1,12,0.0,22,30,38,14,13.0,10641.4,818.5692307692308,13.0,宠物用品,41,女,会员,河源市,0.7894736842105263,0.7333333333333333,0.6363636363636364,0.3684210526315789,39.0,4,3,3,2,沉睡用户,40-50
CUST_872004,77,58,73,1,12,0.0,15,24,26,12,12.0,8493.49,707.7908333333334,12.0,化妆品,18,男,会员,中山市,0.9230769230769231,0.625,0.8,0.46153846153846156,8.0,2,2,2,2,沉睡用户,<20
CUST_872015,86,62,81,1,12,0.0,16,21,37,12,12.0,7931.69,660.9741666666666,12.0,化妆品,63,女,会员,杭州市,0.5675675675675675,0.7619047619047619,0.75,0.32432432432432434,40.0,4,2,2,0,沉睡用户,60+
CUST_872069,100,67,95,1,12,0.0,25,21,33,21,21.0,15963.26,760.1552380952381,21.0,健身器材,25,男,普通,漳州市,0.6363636363636364,1.1904761904761905,0.84,0.6363636363636364,22.0,3,5,5,7,普通用户,20-30
CUST_872099,54,40,50,1,12,0.0,8,14,27,5,4.0,1804.53,451.1325,5.0,宠物用品,43,女,普通,河西区,0.5185185185185185,0.5714285714285714,0.625,0.18518518518518517,107.0,5,1,1,-3,沉睡用户,40-50
CUST_872139,121,67,107,1,12,0.0,24,32,54,11,11.0,8446.470000000001,767.8609090909092,9.0,服装,47,女,会员,运城市,0.5925925925925926,0.75,0.4583333333333333,0.2037037037037037,30.0,3,2,2,1,沉睡用户,40-50
CUST_872174,90,59,85,1,12,0.0,20,28,31,11,11.0,8798.69,799.8809090909091,11.0,服装,51,女,会员,通州区,0.9032258064516129,0.7142857142857143,0.55,0.3548387096774194,49.0,4,2,2,0,沉睡用户,50-60
CUST_872212,92,62,85,1,12,0.0,22,37,24,9,8.0,5718.83,714.85375,9.0,电子产品,29,男,普通,淄博市,1.5416666666666667,0.5945945945945946,0.4090909090909091,0.375,40.0,4,1,1,-2,沉睡用户,20-30
CUST_872265,103,66,94,1,12,0.0,21,23,46,13,12.0,7723.91,643.6591666666667,12.0,服装,39,女,普通,钦州市,0.5,0.9130434782608695,0.6190476190476191,0.2826086956521739,16.0,2,2,2,2,沉睡用户,30-40
CUST_872350,134,77,121,1,12,0.0,31,28,55,20,20.0,13667.81,683.3905,18.0,宠物用品,37,女,会员,保定市,0.509090909090909,1.1071428571428572,0.6451612903225806,0.36363636363636365,70.0,4,5,4,5,低频用户,30-40
CUST_872353,107,65,99,1,12,0.0,31,25,38,13,13.0,8281.56,637.0430769230769,11.0,运动器材,31,男,普通,台北市,0.6578947368421053,1.24,0.41935483870967744,0.34210526315789475,27.0,3,3,2,2,沉睡用户,30-40
CUST_872395,101,69,94,1,12,0.0,20,32,33,16,16.0,12504.51,781.531875,15.0,文具,30,男,普通,桃园市,0.9696969696969697,0.625,0.8,0.48484848484848486,13.0,2,4,4,6,普通用户,20-30
CUST_872401,172,92,151,1,12,0.0,36,54,56,26,26.0,21025.3,808.6653846153846,25.0,电子产品,34,男,会员,金山区,0.9642857142857143,0.6666666666666666,0.7222222222222222,0.4642857142857143,2.0,1,5,5,9,活跃用户,30-40
CUST_872444,154,84,138,1,12,0.0,42,45,52,15,15.0,7240.650000000001,482.71000000000004,14.0,电子产品,30,男,会员,桂林市,0.8653846153846154,0.9333333333333333,0.35714285714285715,0.28846153846153844,86.0,5,3,2,0,沉睡用户,20-30
CUST_872482,86,57,83,1,12,0.0,15,23,33,15,15.0,10470.1,698.0066666666667,14.0,电子产品,25,男,普通,信阳市,0.696969696969697,0.6521739130434783,1.0,0.45454545454545453,29.0,3,3,3,3,低频用户,20-30
CUST_872494,101,68,91,1,12,0.0,20,32,31,18,18.0,12034.32,668.5733333333333,17.0,珠宝首饰,44,男,会员,枣庄市,1.032258064516129,0.625,0.9,0.5806451612903226,35.0,3,4,4,5,低频用户,40-50
CUST_872509,145,79,121,1,12,0.0,33,41,50,21,20.0,13129.98,656.499,16.0,电子产品,24,男,会员,济源市,0.82,0.8048780487804879,0.6363636363636364,0.42,1.0,1,5,4,8,普通用户,20-30
CUST_872510,170,95,156,1,12,0.0,35,43,63,29,29.0,20824.95,718.1017241379311,27.0,电子产品,25,男,会员,延庆区,0.6825396825396826,0.813953488372093,0.8285714285714286,0.4603174603174603,61.0,4,5,5,6,普通用户,20-30
CUST_872528,140,82,132,1,12,0.0,23,44,54,19,19.0,13397.2,705.1157894736842,18.0,家用电器,33,男,会员,虹口区,0.8148148148148148,0.5227272727272727,0.8260869565217391,0.35185185185185186,27.0,3,4,4,5,低频用户,30-40
CUST_872706,45,36,44,1,12,0.0,10,13,15,7,6.0,3254.8500000000004,542.475,7.0,服装,41,女,普通,黔西南布依族苗族自治州,0.8666666666666667,0.7692307692307693,0.7,0.4666666666666667,25.0,3,1,1,-1,沉睡用户,40-50
CUST_872871,153,80,140,1,12,0.0,41,30,61,21,21.0,14291.47,680.5461904761904,20.0,食品,40,女,会员,海南藏族自治州,0.4918032786885246,1.3666666666666667,0.5121951219512195,0.3442622950819672,16.0,2,5,4,7,普通用户,30-40
CUST_872882,56,45,52,1,12,0.0,14,16,19,7,7.0,4514.530000000001,644.9328571428572,7.0,服装,47,女,普通,阿克苏市,0.8421052631578947,0.875,0.5,0.3684210526315789,141.0,5,1,1,-3,沉睡用户,40-50
CUST_872926,167,79,140,1,12,0.0,29,43,64,31,31.0,23118.84,745.7690322580645,25.0,汽车配件,33,男,会员,滁州市,0.671875,0.6744186046511628,1.0689655172413792,0.484375,1.0,1,5,5,9,活跃用户,30-40
CUST_872955,138,76,124,1,12,0.0,38,30,49,21,21.0,17254.75,821.6547619047619,19.0,电子产品,30,男,会员,松原市,0.6122448979591837,1.2666666666666666,0.5526315789473685,0.42857142857142855,1.0,1,5,5,9,活跃用户,20-30
CUST_872969,118,65,105,1,12,0.0,20,38,39,21,19.0,15411.99,811.1573684210526,17.0,汽车配件,33,男,普通,六安市,0.9743589743589743,0.5263157894736842,1.05,0.5384615384615384,8.0,2,4,5,7,普通用户,30-40
CUST_872978,44,36,43,1,11,0.0,10,10,18,6,6.0,4425.7,737.6166666666667,6.0,书籍,41,男,普通,荆州市,0.5555555555555556,1.0,0.6,0.3333333333333333,1.0,1,1,1,1,沉睡用户,40-50
CUST_873015,95,64,86,1,12,0.0,25,22,31,17,17.0,12348.72,726.395294117647,15.0,服装,56,女,会员,沈阳市,0.7096774193548387,1.1363636363636365,0.68,0.5483870967741935,72.0,4,4,4,4,低频用户,50-60
CUST_873033,111,66,103,1,12,0.0,28,35,33,15,14.0,10611.23,757.9449999999999,14.0,化妆品,50,女,会员,黄山市,1.0606060606060606,0.8,0.5357142857142857,0.45454545454545453,100.0,5,3,3,1,沉睡用户,40-50
CUST_873062,172,85,147,1,12,0.0,47,33,66,26,25.0,18208.3,728.332,23.0,服装,30,女,会员,未知,0.5,1.4242424242424243,0.5531914893617021,0.3939393939393939,27.0,3,5,5,7,普通用户,20-30
CUST_873089,42,31,40,1,12,0.0,8,11,16,7,6.0,4210.58,701.7633333333333,6.0,宠物用品,11,女,普通,湛江市,0.6875,0.7272727272727273,0.875,0.4375,51.0,4,1,1,-2,沉睡用户,<20
CUST_873111,48,37,47,1,12,0.0,11,19,13,5,5.0,4195.59,839.118,5.0,电子产品,7,男,普通,屯昌县,1.4615384615384615,0.5789473684210527,0.45454545454545453,0.38461538461538464,191.0,5,1,1,-3,沉睡用户,<20
CUST_873234,100,62,90,1,12,0.0,25,18,45,12,12.0,7523.57,626.9641666666666,12.0,宠物用品,56,女,会员,赤峰市,0.4,1.3888888888888888,0.48,0.26666666666666666,28.0,3,2,2,1,沉睡用户,50-60
CUST_873284,88,52,81,1,12,0.0,19,24,29,16,16.0,10364.32,647.77,13.0,电子产品,48,男,会员,望德堂区,0.8275862068965517,0.7916666666666666,0.8421052631578947,0.5517241379310345,44.0,4,4,3,3,低频用户,40-50
CUST_873327,93,65,86,1,12,0.0,21,25,34,13,13.0,11013.23,847.1715384615384,13.0,电子产品,45,男,会员,迪庆藏族自治州,0.7352941176470589,0.84,0.6190476190476191,0.38235294117647056,30.0,3,3,3,3,低频用户,40-50
CUST_873363,149,87,136,1,12,0.0,29,41,54,25,24.0,15808.53,658.68875,22.0,食品,33,女,会员,文山壮族苗族自治州,0.7592592592592593,0.7073170731707317,0.8620689655172413,0.46296296296296297,15.0,2,5,5,8,普通用户,30-40
CUST_873385,45,43,44,1,12,0.0,6,15,15,9,9.0,7870.3,874.4777777777778,9.0,电子产品,42,男,普通,德宏傣族景颇族自治州,1.0,0.4,1.5,0.6,236.0,5,2,2,-1,沉睡用户,40-50
CUST_873419,91,57,85,1,12,0.0,23,29,28,11,11.0,7025.26,638.66,11.0,健身器材,57,男,会员,宜宾市,1.0357142857142858,0.7931034482758621,0.4782608695652174,0.39285714285714285,15.0,2,2,2,2,沉睡用户,50-60
CUST_873444,58,45,56,1,12,0.0,7,21,27,3,3.0,2174.92,724.9733333333334,3.0,家用电器,7,女,普通,丹东市,0.7777777777777778,0.3333333333333333,0.42857142857142855,0.1111111111111111,15.0,2,1,1,0,沉睡用户,<20
CUST_873486,104,66,94,1,12,0.0,22,32,38,12,12.0,8708.27,725.6891666666667,12.0,电子产品,31,男,普通,济源市,0.8421052631578947,0.6875,0.5454545454545454,0.3157894736842105,7.0,1,2,2,3,低频用户,30-40
CUST_873491,96,63,94,1,12,0.0,14,21,42,19,19.0,13692.9,720.6789473684211,18.0,宠物用品,41,女,会员,包头市,0.5,0.6666666666666666,1.3571428571428572,0.4523809523809524,1.0,1,4,4,7,普通用户,40-50
CUST_873505,101,66,96,1,12,0.0,22,32,33,14,14.0,10355.67,739.6907142857143,14.0,服装,29,女,普通,商丘市,0.9696969696969697,0.6875,0.6363636363636364,0.42424242424242425,9.0,2,3,3,4,低频用户,20-30
CUST_873563,120,73,109,1,12,0.0,25,27,48,20,19.0,13148.35,692.0184210526317,18.0,食品,42,女,会员,永川区,0.5625,0.9259259259259259,0.8,0.4166666666666667,17.0,2,4,4,6,普通用户,40-50
CUST_873606,60,36,59,1,12,0.0,12,15,23,10,10.0,8280.24,828.024,10.0,健身器材,44,男,普通,张家口市,0.6521739130434783,0.8,0.8333333333333334,0.43478260869565216,8.0,2,2,2,2,沉睡用户,40-50
CUST_873633,117,75,112,1,12,0.0,16,36,46,19,19.0,12756.05,671.3710526315789,18.0,健身器材,50,男,会员,双鸭山市,0.782608695652174,0.4444444444444444,1.1875,0.41304347826086957,22.0,3,4,4,5,低频用户,40-50
CUST_873709,108,65,97,1,12,0.0,23,32,34,19,19.0,15568.85,819.4131578947369,18.0,化妆品,43,女,会员,乌兰察布市,0.9411764705882353,0.71875,0.8260869565217391,0.5588235294117647,8.0,2,4,5,7,普通用户,40-50
CUST_873747,105,59,96,1,12,0.0,21,36,35,13,13.0,6172.47,474.80538461538464,11.0,化妆品,32,女,普通,南通市,1.0285714285714285,0.5833333333333334,0.6190476190476191,0.37142857142857144,58.0,4,3,2,1,沉睡用户,30-40
CUST_873784,149,84,131,1,12,0.0,28,40,56,25,24.0,17231.58,717.9825000000001,21.0,电子产品,34,男,会员,通州区,0.7142857142857143,0.7,0.8928571428571429,0.44642857142857145,8.0,2,5,5,8,普通用户,30-40
CUST_873903,101,69,93,1,12,0.0,20,34,35,12,12.0,8495.71,707.9758333333333,12.0,化妆品,46,女,会员,巴音郭楞蒙古自治州,0.9714285714285714,0.5882352941176471,0.6,0.34285714285714286,9.0,2,2,2,2,沉睡用户,40-50
CUST_873956,95,60,87,1,12,0.0,17,28,36,14,14.0,10940.24,781.4457142857143,13.0,电子产品,38,男,普通,庆阳市,0.7777777777777778,0.6071428571428571,0.8235294117647058,0.3888888888888889,158.0,5,3,3,1,沉睡用户,30-40
CUST_873970,105,64,99,1,12,0.0,27,26,42,10,10.0,6068.61,606.861,10.0,家用电器,44,男,会员,未知,0.6190476190476191,1.0384615384615385,0.37037037037037035,0.23809523809523808,2.0,1,2,1,2,沉睡用户,40-50
CUST_874020,131,78,120,1,12,0.0,30,31,48,22,22.0,16121.34,732.7881818181818,21.0,汽车配件,32,男,会员,浦东新区,0.6458333333333334,0.967741935483871,0.7333333333333333,0.4583333333333333,8.0,2,5,5,8,普通用户,30-40
CUST_874038,131,76,119,1,12,0.0,27,38,44,22,22.0,17952.21,816.0095454545454,20.0,电子产品,38,男,会员,阜阳市,0.8636363636363636,0.7105263157894737,0.8148148148148148,0.5,8.0,2,5,5,8,普通用户,30-40
CUST_874082,116,75,104,1,12,0.0,28,31,43,14,14.0,11541.33,824.3807142857142,14.0,汽车配件,34,男,普通,东营市,0.7209302325581395,0.9032258064516129,0.5,0.32558139534883723,58.0,4,3,4,3,低频用户,30-40
CUST_874172,154,81,140,1,12,0.0,28,47,56,23,22.0,15348.93,697.6786363636364,19.0,服装,39,女,会员,常州市,0.8392857142857143,0.5957446808510638,0.8214285714285714,0.4107142857142857,10.0,2,5,5,8,普通用户,30-40
